0.01	0
0.02	0
0.03	0
0.04	-5.09503e-93
0.05	-9.82769e-72
0.06	-3.3125e-57
0.07	-3.77578e-46
0.08	-2.5386e-37
0.09	-4.31165e-30
0.1	-4.33183e-24
0.11	-4.41077e-19
0.12	-6.49283e-15
0.13	-1.74891e-11
0.14	-9.99281e-09
0.15	-1.3004e-06
0.16	-3.79133e-05
0.17	-0.000209694
0.18	-0.000117101
0.19	-2.39636e-05
0.2	-3.95785e-06
0.21	5.24241e-05
0.22	0.00011873
0.23	0.000110508
0.24	6.44569e-05
0.25	-1.93032e-05
0.26	1.20765e-05
0.27	-1.16627e-05
0.28	-3.43505e-05
0.29	-3.07757e-05
0.3	1.11784e-05
0.31	8.32076e-05
0.32	6.07662e-05
0.33	5.62802e-05
0.34	6.49609e-05
0.35	1.6654e-05
0.36	-1.34836e-05
0.37	-1.106e-05
0.38	-1.30297e-05
0.39	1.16268e-05
0.4	-3.9106e-06
0.41	1.45151e-05
0.42	2.62995e-05
0.43	3.36537e-05
0.44	4.43364e-05
0.45	3.11682e-05
0.46	-2.85358e-05
0.47	-5.41984e-05
0.48	-2.8223e-05
0.49	-4.81525e-05
0.5	-5.22634e-05
0.51	2.60869e-06
0.52	-7.80355e-06
0.53	-9.37525e-05
0.54	-8.74459e-05
0.55	-1.34818e-05
0.56	-1.51455e-05
0.57	-2.75585e-06
0.58	6.89482e-05
0.59	5.54439e-05
0.6	-2.08727e-06
0.61	-2.31448e-05
0.62	-1.67058e-05
0.63	-2.1062e-05
0.64	-5.35341e-05
0.65	-3.08299e-05
0.66	3.34286e-05
0.67	4.31044e-05
0.68	2.63758e-05
0.69	4.79937e-05
0.7	8.19313e-05
0.71	1.87128e-05
0.72	-1.4012e-05
0.73	5.58192e-05
0.74	1.78686e-05
0.75	-8.36513e-05
0.76	-6.84377e-05
0.77	-3.77932e-05
0.78	-2.23698e-05
0.79	1.67844e-05
0.8	8.7959e-05
0.81	8.5765e-05
0.82	3.11124e-05
0.83	2.34468e-06
0.84	-1.59429e-05
0.85	-4.37833e-05
0.86	-2.65496e-05
0.87	-2.87425e-05
0.88	-6.79372e-05
0.89	-9.03053e-05
0.9	-2.22797e-05
0.91	2.2207e-05
0.92	2.57332e-05
0.93	6.15729e-05
0.94	9.38771e-05
0.95	2.63953e-05
0.96	-4.80686e-05
0.97	-5.24344e-05
0.98	-3.77056e-05
0.99	-6.34303e-05
1	-5.67211e-05
1.01	-2.33677e-05
1.02	1.36639e-06
1.03	3.23355e-05
1.04	8.07707e-05
1.05	0.000133961
1.06	0.000121891
1.07	3.07594e-05
1.08	-3.39833e-05
1.09	-7.28984e-05
1.1	-0.000124809
1.11	-0.000134665
1.12	-6.81879e-05
1.13	3.83224e-05
1.14	9.57589e-05
1.15	0.000112743
1.16	8.6161e-05
1.17	4.88021e-05
1.18	7.6157e-06
1.19	-4.54793e-05
1.2	-7.9776e-05
1.21	-5.41826e-05
1.22	-4.54447e-05
1.23	-3.98274e-05
1.24	-2.9879e-05
1.25	6.1927e-06
1.26	3.43377e-05
1.27	5.13661e-05
1.28	5.34838e-05
1.29	2.82682e-05
1.3	-3.04786e-06
1.31	-1.4068e-05
1.32	-1.16697e-05
1.33	2.8619e-05
1.34	4.61795e-05
1.35	9.63136e-06
1.36	-3.38298e-05
1.37	-5.69212e-05
1.38	-4.49171e-05
1.39	-1.81516e-05
1.4	1.29266e-05
1.41	6.06348e-05
1.42	7.59617e-05
1.43	3.46089e-05
1.44	-3.70577e-05
1.45	-6.25829e-05
1.46	-3.52342e-05
1.47	-3.01909e-05
1.48	-2.60696e-05
1.49	2.10877e-05
1.5	5.93664e-05
1.51	7.42284e-05
1.52	5.95659e-05
1.53	6.07338e-05
1.54	5.1195e-05
1.55	-2.63286e-05
1.56	-8.6077e-05
1.57	-0.000107774
1.58	-0.000130096
1.59	-0.000114105
1.6	-6.4143e-05
1.61	1.41363e-05
1.62	9.57265e-05
1.63	0.000124325
1.64	0.000127606
1.65	8.02067e-05
1.66	-1.38974e-05
1.67	-8.02798e-05
1.68	-9.09665e-05
1.69	-8.33364e-05
1.7	-4.97004e-05
1.71	4.82525e-06
1.72	2.10756e-05
1.73	1.40827e-05
1.74	6.48659e-05
1.75	0.000103303
1.76	5.18068e-05
1.77	-1.29211e-05
1.78	-3.5088e-05
1.79	-6.83952e-05
1.8	-0.000107503
1.81	-6.52131e-05
1.82	3.08342e-05
1.83	7.06437e-05
1.84	5.84906e-05
1.85	9.21159e-05
1.86	0.000114987
1.87	9.585e-05
1.88	4.01004e-05
1.89	-1.10886e-05
1.9	-2.7166e-05
1.91	-5.82439e-05
1.92	-0.000138844
1.93	-0.000117498
1.94	-6.25045e-05
1.95	-6.15087e-05
1.96	-4.51493e-05
1.97	4.17316e-05
1.98	8.84076e-05
1.99	6.88579e-05
2	7.92152e-05
2.01	7.36233e-05
2.02	-2.57488e-05
2.03	-5.99536e-05
2.04	-5.19783e-05
2.05	-8.34375e-05
2.06	-6.80865e-05
2.07	-3.15957e-05
2.08	-3.70127e-05
2.09	1.17341e-05
2.1	8.71237e-05
2.11	8.39638e-05
2.12	3.98547e-05
2.13	3.54225e-05
2.14	1.81492e-05
2.15	-6.22396e-05
2.16	-8.80993e-05
2.17	-3.09348e-05
2.18	3.86587e-05
2.19	6.81361e-05
2.2	6.02659e-05
