0	6310.45
0.00431034	5891.36
0.00862069	4906.21
0.012931	3969.43
0.0172414	3260.16
0.0215517	2733.26
0.0258621	2322.57
0.0301724	2002.64
0.0344828	1743.15
0.0387931	1504.66
0.0431034	1325.31
0.0474138	1168.29
0.0517241	1000.77
0.0560345	863.228
0.0603448	806.239
0.0646552	814.909
0.0689655	855.474
0.0732759	878.243
0.0775862	678.789
0.0818966	418.139
0.0862069	294.264
0.0905172	203.045
0.0948276	164.087
0.0991379	175.651
0.103448	107.481
0.107759	63.3357
0.112069	31.9095
0.116379	20.8058
0.12069	10.0841
0.125	7.61586
0.12931	4.81898
0.133621	3.37453
0.137931	3.50002
0.142241	2.97273
0.146552	4.0068
0.150862	2.7203
0.155172	1.78494
0.159483	2.74464
0.163793	2.36465
0.168103	1.24104
0.172414	1.31778
0.176724	1.53352
0.181034	0.973464
0.185345	1.09443
0.189655	1.14063
0.193966	0.839296
0.198276	0.839946
0.202586	0.864855
0.206897	0.902311
0.211207	0.87436
0.215517	0.818805
0.219828	0.828343
0.224138	0.78267
0.228448	0.695067
0.232759	0.832197
0.237069	0.984742
0.241379	1.02683
0.24569	0.985087
0.25	0.999309
0.25431	0.972714
0.258621	1.00349
0.262931	1.09678
0.267241	1.06978
0.271552	1.05131
0.275862	1.06956
0.280172	1.03715
0.284483	1.0533
0.288793	1.0367
0.293103	1.02429
0.297414	0.999585
0.301724	0.992637
0.306034	0.983563
0.310345	0.946212
0.314655	1.08203
0.318966	1.19005
0.323276	1.2477
0.327586	1.16494
0.331897	1.16709
0.336207	1.1782
0.340517	1.17209
0.344828	1.18061
0.349138	1.13705
0.353448	1.1205
0.357759	1.03679
0.362069	1.01213
0.366379	1.05906
0.37069	1.64811
0.375	1.5008
0.37931	1.31521
0.383621	1.33212
0.387931	1.29107
0.392241	1.31865
0.396552	1.40596
0.400862	1.46334
0.405172	1.3566
0.409483	1.28343
0.413793	1.42121
0.418103	1.42216
0.422414	1.26092
0.426724	1.22296
0.431034	1.20211
0.435345	1.17769
0.439655	1.15908
0.443966	1.1374
0.448276	1.13611
0.452586	1.11047
0.456897	1.09695
0.461207	1.11741
0.465517	1.11605
0.469828	1.12464
0.474138	1.07379
0.478448	1.12015
0.482759	1.23828
0.487069	1.35061
0.491379	1.41762
0.49569	1.32047
0.5	1.39224
0.50431	1.64476
0.508621	3.1523
0.512931	2.06439
0.517241	2.01535
0.521552	2.10077
0.525862	1.08303
0.530172	1.15465
0.534483	1.14081
0.538793	1.09891
0.543103	1.13933
0.547414	1.15418
0.551724	1.13331
0.556034	1.14033
0.560345	1.13488
0.564655	1.1506
0.568966	1.11957
0.573276	1.13549
0.577586	1.17766
0.581897	1.17475
0.586207	1.15614
0.590517	1.31124
0.594828	1.18288
0.599138	1.13309
0.603448	1.06054
0.607759	0.998814
0.612069	0.938779
0.616379	1.01297
0.62069	1.03777
0.625	1.04877
0.62931	1.04344
0.633621	1.06203
0.637931	1.09088
0.642241	1.10281
0.646552	1.05532
0.650862	1.03504
0.655172	1.03105
0.659483	1.02724
0.663793	0.969247
0.668103	0.954309
0.672414	0.929539
0.676724	0.945201
0.681034	0.942186
0.685345	0.923768
0.689655	0.955539
0.693966	0.991252
0.698276	1.00705
0.702586	1.01518
0.706897	1.02803
0.711207	1.02134
0.715517	1.0403
0.719828	1.05753
0.724138	1.08351
0.728448	1.08309
0.732759	1.0946
0.737069	1.09697
0.741379	1.07974
0.74569	1.08645
0.75	1.1039
0.75431	1.10415
0.758621	1.09775
0.762931	1.10161
0.767241	1.12542
0.771552	1.14005
0.775862	1.14157
0.780172	1.14959
0.784483	1.16026
0.788793	1.16728
0.793103	1.17909
0.797414	1.20719
0.801724	1.26745
0.806034	1.29292
0.810345	1.31035
0.814655	1.31014
0.818966	1.32196
0.823276	1.31058
0.827586	1.27952
0.831897	1.26426
0.836207	1.26167
0.840517	1.26449
0.844828	1.26443
0.849138	1.26083
0.853448	1.24664
0.857759	1.23857
0.862069	1.2384
0.866379	1.24587
0.87069	1.24988
0.875	1.24806
0.87931	1.24908
0.883621	1.24578
0.887931	1.23786
0.892241	1.24352
0.896552	1.24465
0.900862	1.2559
0.905172	1.24397
0.909483	1.2432
0.913793	1.24988
0.918103	1.2541
0.922414	1.26011
0.926724	1.25641
0.931034	1.26443
0.935345	1.2634
0.939655	1.26209
0.943966	1.2617
0.948276	1.2618
0.952586	1.26574
0.956897	1.26512
0.961207	1.25872
0.965517	1.25207
0.969828	1.23927
0.974138	1.22945
0.978448	1.22634
0.982759	1.21317
0.987069	1.21342
0.991379	1.21803
0.99569	1.23107
1	1.24084
1.00431	1.24578
1.00862	1.27133
1.01293	1.28838
1.01724	1.30726
1.02155	1.32075
1.02586	1.33161
1.03017	1.34621
1.03448	1.36011
1.03879	1.35836
1.0431	1.36692
1.04741	1.38127
1.05172	1.38149
1.05603	1.38899
1.06034	1.39878
1.06466	1.40721
1.06897	1.40658
1.07328	1.39951
1.07759	1.39061
1.0819	1.39939
1.08621	1.39163
1.09052	1.39255
1.09483	1.40573
1.09914	1.39743
1.10345	1.39368
1.10776	1.38381
1.11207	1.37906
1.11638	1.3724
1.12069	1.36586
1.125	1.37227
1.12931	1.37504
1.13362	1.37352
1.13793	1.36908
1.14224	1.38039
1.14655	1.42876
1.15086	1.43315
1.15517	1.45104
1.15948	1.51341
1.16379	1.51388
1.1681	1.50116
1.17241	1.52005
1.17672	1.54635
1.18103	1.55874
1.18534	1.55057
1.18966	1.55237
1.19397	1.56772
1.19828	1.55681
1.20259	1.55242
1.2069	1.56868
1.21121	1.56515
1.21552	1.56496
1.21983	1.55079
1.22414	1.54958
1.22845	1.56393
1.23276	1.56937
1.23707	1.56519
1.24138	1.59537
1.24569	1.61441
1.25	1.69688
1.25431	1.85826
1.25862	1.8531
1.26293	1.77852
1.26724	1.79673
1.27155	1.75366
1.27586	1.7166
1.28017	1.69949
1.28448	1.69208
1.28879	1.67811
1.2931	1.68595
1.29741	1.74086
1.30172	1.78191
1.30603	1.76924
1.31034	1.77776
1.31466	1.82429
1.31897	1.86713
1.32328	1.92675
1.32759	2.97459
1.3319	2.29684
1.33621	2.01955
1.34052	1.97098
1.34483	1.97811
1.34914	2.0838
1.35345	2.14514
1.35776	2.57354
1.36207	2.54208
1.36638	2.21673
1.37069	2.05476
1.375	2.02009
1.37931	2.01426
1.38362	1.97544
1.38793	1.93157
1.39224	1.85347
1.39655	1.77195
1.40086	1.44258
1.40517	1.63293
1.40948	3.23948
1.41379	2.49466
1.4181	2.32048
1.42241	1.94071
1.42672	2.80791
1.43103	2.92927
1.43534	1.70303
1.43966	0.872251
1.44397	0.435633
1.44828	0.561009
1.45259	0.821716
1.4569	1.05167
1.46121	0.2654
1.46552	0.853835
1.46983	0.906607
1.47414	1.25132
1.47845	1.42272
1.48276	1.52499
1.48707	1.67832
1.49138	1.35648
1.49569	1.00086
1.5	1.34249
1.50431	1.48955
1.50862	1.61213
1.51293	1.71139
1.51724	1.74921
1.52155	1.80011
1.52586	1.92129
1.53017	2.14073
1.53448	2.09233
1.53879	2.39611
1.5431	2.522
1.54741	1.75883
1.55172	1.89558
1.55603	2.02794
1.56034	1.93625
1.56466	1.70762
1.56897	1.4593
1.57328	1.65993
1.57759	1.69564
1.5819	1.80819
1.58621	1.84022
1.59052	1.87798
1.59483	1.8708
1.59914	1.85162
1.60345	1.88898
1.60776	1.95911
1.61207	2.04325
1.61638	2.05028
1.62069	2.05716
1.625	2.15818
1.62931	2.34157
1.63362	2.474
1.63793	3.16992
1.64224	1.12694
1.64655	1.63824
1.65086	1.8074
1.65517	1.94015
1.65948	2.00649
1.66379	2.05559
1.6681	2.09098
1.67241	2.17267
1.67672	2.25234
1.68103	2.42311
1.68534	2.68688
1.68966	2.80959
1.69397	2.78101
1.69828	3.00001
1.70259	3.98832
1.7069	3.76418
1.71121	4.33879
1.71552	5.99484
1.71983	1.49344
1.72414	1.74047
1.72845	1.81621
1.73276	1.83003
1.73707	2.01153
1.74138	2.11078
1.74569	2.14168
1.75	2.18666
1.75431	2.28582
1.75862	2.19915
1.76293	2.22223
1.76724	2.35833
1.77155	2.40754
1.77586	2.34576
1.78017	2.43669
1.78448	2.54513
1.78879	2.74044
1.7931	2.88108
1.79741	2.93069
1.80172	3.05036
1.80603	3.17819
1.81034	3.47742
1.81466	3.54023
1.81897	3.68436
1.82328	3.9499
1.82759	4.33059
1.8319	4.75989
1.83621	3.92322
1.84052	3.76568
1.84483	3.48649
1.84914	3.58829
1.85345	3.57378
1.85776	3.61623
1.86207	3.81528
1.86638	3.96633
1.87069	4.07691
1.875	4.30463
1.87931	4.17183
1.88362	4.05542
1.88793	4.1051
1.89224	4.28596
1.89655	4.45865
1.90086	4.6961
1.90517	4.72515
1.90948	4.65944
1.91379	4.7492
1.9181	5.19898
1.92241	5.29842
1.92672	5.1072
1.93103	6.60975
1.93534	10.2398
1.93966	4.52162
1.94397	4.26942
1.94828	4.19016
1.95259	4.26102
1.9569	4.35284
1.96121	4.33091
1.96552	4.6762
1.96983	4.68128
1.97414	4.76833
1.97845	4.85618
1.98276	4.79101
1.98707	4.8575
1.99138	4.81591
1.99569	4.61912
2	4.7371
2.00431	4.94151
2.00862	5.00086
2.01293	4.99042
2.01724	5.18214
2.02155	5.23584
2.02586	5.15303
2.03017	5.15895
2.03448	5.56057
2.03879	6.54353
2.0431	6.75434
2.04741	6.20728
2.05172	5.88938
2.05603	5.53532
2.06034	5.51667
2.06466	5.64288
2.06897	5.52557
2.07328	5.72781
2.07759	6.43008
2.0819	6.98848
2.08621	7.2422
2.09052	6.99651
2.09483	7.99916
2.09914	8.14465
2.10345	7.72611
2.10776	8.34456
2.11207	4.9274
2.11638	3.46244
2.12069	3.71632
2.125	4.59969
2.12931	5.724
2.13362	6.56033
2.13793	6.08328
2.14224	5.64538
2.14655	6.02982
2.15086	6.58197
2.15517	6.73084
2.15948	6.78919
2.16379	7.04008
2.1681	7.73355
2.17241	8.61992
2.17672	7.98094
2.18103	7.62712
2.18534	8.25972
2.18966	9.02345
2.19397	9.57112
2.19828	9.65386
2.20259	9.737
2.2069	8.30048
2.21121	8.18922
2.21552	8.8024
2.21983	10.1979
2.22414	9.56367
2.22845	9.66146
2.23276	10.5303
2.23707	10.5458
2.24138	11.981
2.24569	12.1017
2.25	9.75879
2.25431	8.62054
2.25862	8.51889
2.26293	9.4164
2.26724	10.3959
2.27155	11.4421
2.27586	10.5637
2.28017	10.6127
2.28448	10.59
2.28879	10.8999
2.2931	11.0992
2.29741	10.8668
2.30172	11.3999
2.30603	12.4207
2.31034	12.7623
2.31466	11.7497
2.31897	12.3775
2.32328	13.8193
2.32759	12.7825
2.3319	10.5545
2.33621	11.8952
2.34052	12.8884
2.34483	12.2661
2.34914	12.5387
2.35345	13.4053
2.35776	13.8489
2.36207	13.3232
2.36638	12.9289
2.37069	13.8338
2.375	15.1204
2.37931	16.7908
2.38362	19.003
2.38793	18.5346
2.39224	18.4751
2.39655	20.2423
2.40086	21.1466
2.40517	16.9369
2.40948	16.0231
2.41379	16.6382
2.4181	19.1643
2.42241	19.4889
2.42672	25.5452
2.43103	12.9552
2.43534	7.45719
2.43966	9.56407
2.44397	10.2039
2.44828	10.1181
2.45259	12.3631
2.4569	12.9261
2.46121	12.0067
2.46552	12.3813
2.46983	12.9745
2.47414	15.2554
2.47845	17.0985
2.48276	19.203
2.48707	22.2652
2.49138	24.1964
2.49569	26.0721
2.5	26.2028
2.50431	23.7535
2.50862	23.9453
2.51293	21.3899
2.51724	21.8421
2.52155	28.7218
2.52586	34.9258
2.53017	35.4516
2.53448	30.017
2.53879	35.2845
2.5431	29.8444
2.54741	31.4618
2.55172	33.3894
2.55603	33.3458
2.56034	29.5525
2.56466	21.4758
2.56897	27.6632
2.57328	53.1428
2.57759	55.2429
2.5819	27.8181
2.58621	14.0552
2.59052	12.4405
2.59483	12.1179
2.59914	10.0328
2.60345	16.735
2.60776	16.1584
2.61207	22.2313
2.61638	27.9065
2.62069	23.0539
2.625	9.97982
2.62931	13.8077
2.63362	18.3554
2.63793	17.0578
2.64224	15.0633
2.64655	12.7638
2.65086	13.26
2.65517	11.7384
2.65948	4.46175
2.66379	11.5726
2.6681	11.3904
2.67241	9.50072
2.67672	9.89026
2.68103	9.30275
2.68534	5.22194
2.68966	9.35609
2.69397	12.2155
2.69828	12.7469
2.70259	11.1501
2.7069	10.7577
2.71121	10.8629
2.71552	9.51856
2.71983	9.03845
2.72414	7.81438
2.72845	3.84106
2.73276	2.68964
2.73707	4.89192
2.74138	6.55151
2.74569	6.25535
2.75	6.52227
2.75431	6.5538
2.75862	5.9415
2.76293	7.28233
2.76724	8.33768
2.77155	8.50473
2.77586	8.33869
2.78017	8.83623
2.78448	9.01138
2.78879	8.84563
2.7931	8.4594
2.79741	8.53794
2.80172	8.3246
2.80603	8.22433
2.81034	8.11457
2.81466	7.91565
2.81897	7.26959
2.82328	7.18475
2.82759	7.37272
2.8319	7.52193
2.83621	7.23173
2.84052	6.88627
2.84483	6.76915
2.84914	6.71627
2.85345	6.74339
2.85776	6.73171
2.86207	6.65016
2.86638	6.76995
2.87069	6.98008
2.875	6.97293
2.87931	6.90222
2.88362	6.99599
2.88793	6.90618
2.89224	6.43875
2.89655	6.29091
2.90086	6.23598
2.90517	6.27271
2.90948	6.50727
2.91379	6.76481
2.9181	7.1203
2.92241	7.64908
2.92672	8.28959
2.93103	9.94845
2.93534	17.8912
2.93966	12.9877
2.94397	4.5112
2.94828	7.29297
2.95259	5.64885
2.9569	5.47268
2.96121	5.35282
2.96552	5.37497
2.96983	5.13873
2.97414	5.07943
2.97845	5.37045
2.98276	5.36809
2.98707	5.16031
2.99138	5.2204
2.99569	5.37138
3	5.37845
3.00431	5.35945
3.00862	5.31367
3.01293	5.13304
3.01724	5.00435
3.02155	4.84756
3.02586	4.88284
3.03017	5.0222
3.03448	5.0694
3.03879	4.98979
3.0431	4.9988
3.04741	5.00219
3.05172	4.97803
3.05603	4.98418
3.06034	5.03936
3.06466	5.03697
3.06897	4.98468
3.07328	4.98659
3.07759	5.034
3.0819	4.96391
3.08621	4.83405
3.09052	4.71565
3.09483	4.68642
3.09914	4.71749
3.10345	4.7576
3.10776	4.80187
3.11207	4.77057
3.11638	4.66198
3.12069	4.54224
3.125	4.25185
