0.01	5e-05
0.03	-8.2e-05
0.05	0.000145
0.07	-3e-05
0.09	6.8e-05
0.11	-6e-06
0.13	0.000144
0.15	-0.000107
0.17	1.4e-05
0.19	-0.000122
0.21	9.1e-05
0.23	-8e-06
0.25	0.000101
0.27	-0.000179
0.29	-4e-06
0.31	-0.000109
0.33	0.000116
0.35	-7.2e-05
0.37	9.4e-05
0.39	-6.8e-05
0.41	9.8e-05
0.43	-9.1e-05
0.45	0.000104
0.47	-4.8e-05
0.49	0.000133
0.51	-4.5e-05
0.53	4.8e-05
0.55	-0.000134
0.57	8.7e-05
0.59	-5.9e-05
0.61	5.7e-05
0.63	-0.000127
0.65	5.1e-05
0.67	-7.3e-05
0.69	9.1e-05
0.71	-0.00011
0.73	4e-05
0.75	-8.2e-05
0.77	0.000142
0.79	-1.1e-05
0.81	0.000104
0.83	-8.9e-05
0.85	7.3e-05
0.87	-9.6e-05
0.89	7.8e-05
0.91	-4.8e-05
0.93	0.000119
0.95	-6.6e-05
0.97	3.2e-05
0.99	-0.000168
1.01	2.2e-05
1.03	-6.2e-05
1.05	0.00012
1.07	-6.6e-05
1.09	5.6e-05
1.11	-9.1e-05
1.13	8.9e-05
1.15	-6.1e-05
1.17	8.7e-05
1.19	-5.9e-05
1.21	0.000113
1.23	-3.6e-05
1.25	8.6e-05
1.27	-0.0001
1.29	4.7e-05
1.31	-9.1e-05
1.33	6.6e-05
1.35	-8.4e-05
1.37	7.4e-05
1.39	-8.1e-05
1.41	4.8e-05
1.43	-0.000116
1.45	4.8e-05
1.47	-5.2e-05
1.49	0.000135
1.51	-2.5e-05
1.53	7.1e-05
1.55	-9.9e-05
1.57	6.7e-05
1.59	-4.7e-05
1.61	0.000108
1.63	-4.9e-05
1.65	7.6e-05
1.67	-9e-05
1.69	3.5e-05
1.71	-0.000117
1.73	4.3e-05
1.75	-6.7e-05
1.77	9.4e-05
1.79	-6.5e-05
1.81	5.3e-05
1.83	-9e-05
1.85	6.6e-05
1.87	-6.3e-05
1.89	8.8e-05
1.91	-3.5e-05
1.93	0.000118
1.95	-3.4e-05
1.97	6.2e-05
1.99	-0.000113
2.01	3.6e-05
2.03	-6.6e-05
2.05	9.3e-05
2.07	-5.3e-05
2.09	5.2e-05
2.11	-0.000104
2.13	2.4e-05
2.15	-0.000101
2.17	6.2e-05
2.19	-3.3e-05
2.21	0.00011
2.23	-3.9e-05
2.25	5.9e-05
2.27	-8.2e-05
2.29	7e-05
2.31	-3.7e-05
2.33	9.5e-05
2.35	-4.8e-05
2.37	6e-05
2.39	-8.4e-05
2.41	3.5e-05
2.43	-9.5e-05
2.45	4.3e-05
2.47	-6.4e-05
2.49	7.4e-05
2.51	-6e-05
2.53	4.7e-05
2.55	-8.2e-05
2.57	5.3e-05
2.59	-4.8e-05
2.61	9.8e-05
2.63	-2.2e-05
2.65	8.8e-05
2.67	-6.6e-05
2.69	3.3e-05
2.71	-7.3e-05
2.73	7.1e-05
2.75	-3.9e-05
2.77	7.3e-05
2.79	-6.9e-05
2.81	2.4e-05
2.83	-9.9e-05
2.85	2.6e-05
2.87	-6.6e-05
2.89	8e-05
2.91	-2.1e-05
2.93	8.4e-05
2.95	-6.1e-05
2.97	3.2e-05
2.99	-7.7e-05
3.01	6.8e-05
3.03	-2.3e-05
3.05	9.9e-05
3.07	-2.9e-05
3.09	5.2e-05
3.11	-9.2e-05
3.13	1.2e-05
3.15	-8.3e-05
3.17	5.9e-05
3.19	-3.1e-05
3.21	7.1e-05
3.23	-6.2e-05
3.25	2.6e-05
3.27	-8.1e-05
3.29	4.4e-05
3.31	-3.9e-05
3.33	8.8e-05
3.35	-1.3e-05
3.37	7.2e-05
3.39	-6.1e-05
3.41	2.9e-05
3.43	-6.6e-05
3.45	5.9e-05
3.47	-2.6e-05
3.49	6.6e-05
3.51	-5.4e-05
3.53	2.6e-05
3.55	-8.4e-05
3.57	2.1e-05
3.59	-5.4e-05
3.61	6.6e-05
3.63	-2.3e-05
3.65	5.2e-05
3.67	-7.1e-05
3.69	2.5e-05
3.71	-4.5e-05
3.73	7.6e-05
3.75	-1.2e-05
3.77	7.2e-05
3.79	-4.4e-05
3.81	2.8e-05
3.83	-7.4e-05
3.85	2.8e-05
3.87	-3.6e-05
3.89	7.7e-05
3.91	-2.8e-05
3.93	2.9e-05
3.95	-9e-05
3.97	4e-06
3.99	-5.3e-05
4.01	6e-05
4.03	-1.8e-05
4.05	7.3e-05
4.07	-1.9e-05
4.09	4.2e-05
4.11	-6.7e-05
4.13	1.6e-05
4.15	-3.8e-05
4.17	8e-05
4.19	2e-06
4.21	5.6e-05
4.23	-5.8e-05
4.25	5e-06
4.27	-8e-05
4.29	1.1e-05
4.31	-3.5e-05
4.33	7.7e-05
4.35	-3e-06
4.37	3.1e-05
4.39	-8.2e-05
4.41	2e-06
4.43	-3.7e-05
4.45	7.9e-05
4.47	7e-06
4.49	5.9e-05
4.51	-4.1e-05
4.53	1.9e-05
4.55	-6.2e-05
4.57	3.2e-05
4.59	-2.5e-05
4.61	5.3e-05
4.63	-2.9e-05
4.65	1.5e-05
4.67	-6.8e-05
4.69	8e-06
4.71	-3.6e-05
4.73	4.6e-05
4.75	-1.1e-05
4.77	3.9e-05
4.79	-2.2e-05
4.81	3.2e-05
4.83	-4.3e-05
4.85	2.3e-05
4.87	-1.5e-05
4.89	7.3e-05
4.91	1e-06
4.93	2.1e-05
4.95	-8.9e-05
4.97	-2.1e-05
4.99	-3.5e-05
5.01	6.2e-05
5.03	6e-06
5.05	3.6e-05
5.07	-5.1e-05
5.09	-1.4e-05
5.11	-5.9e-05
5.13	2.2e-05
5.15	9e-06
5.17	8.2e-05
5.19	1e-06
5.21	1.5e-05
5.23	-7.5e-05
5.25	-9e-06
5.27	2.1e-05
5.29	7.1e-05
5.31	-2.3e-05
5.33	1.1e-05
5.35	-2.5e-05
5.37	6e-06
5.39	-4.5e-05
5.41	-1.5e-05
5.43	-4.6e-05
5.45	4.9e-05
5.47	3.8e-05
5.49	3.5e-05
5.51	-5.2e-05
5.53	-2.3e-05
5.55	-3.2e-05
5.57	2.2e-05
5.59	1.3e-05
5.61	7.8e-05
5.63	3.5e-05
5.65	6e-06
5.67	-7.3e-05
5.69	-4.1e-05
5.71	-1.9e-05
5.73	5.9e-05
5.75	3e-05
5.77	7e-06
5.79	-4.8e-05
5.81	3e-06
5.83	-1.8e-05
5.85	2e-06
5.87	-1.7e-05
5.89	1.5e-05
5.91	1.6e-05
5.93	4e-05
5.95	-4e-06
5.97	-2.8e-05
5.99	-1.9e-05
6.01	3e-05
6.03	2.2e-05
6.05	6e-06
6.07	-2.4e-05
6.09	-1e-05
6.11	-3.5e-05
6.13	1.8e-05
6.15	-1e-06
6.17	3.3e-05
6.19	4e-06
6.21	1e-05
6.23	-7.1e-05
6.25	-3.5e-05
6.27	4e-06
6.29	6.6e-05
6.31	4.3e-05
6.33	1.4e-05
6.35	-3.6e-05
6.37	-4.6e-05
6.39	-2.9e-05
6.41	1.7e-05
6.43	3.8e-05
6.45	4.6e-05
6.47	1.3e-05
6.49	-1.4e-05
6.51	-4.3e-05
6.53	-2.5e-05
6.55	-1e-06
6.57	1e-06
6.59	3e-06
6.61	2.4e-05
6.63	2.2e-05
6.65	-6e-06
6.67	-4e-05
6.69	-4.7e-05
6.71	-1.2e-05
6.73	3.8e-05
6.75	7.4e-05
6.77	4.4e-05
6.79	-2.3e-05
6.81	-4.9e-05
6.83	-2.1e-05
6.85	-1.7e-05
6.87	4.3e-05
6.89	3.9e-05
6.91	-5e-06
6.93	-4.3e-05
6.95	-3.3e-05
6.97	-3.5e-05
6.99	1.7e-05
7.01	3.2e-05
7.03	2.2e-05
7.05	-1e-05
7.07	-5e-06
7.09	-2.2e-05
7.11	1.8e-05
7.13	1.3e-05
7.15	2.9e-05
7.17	-1.1e-05
7.19	-5e-06
7.21	-2.8e-05
7.23	-4e-06
7.25	-3.8e-05
7.27	-1e-06
7.29	-2.1e-05
7.31	5.9e-05
7.33	3.5e-05
7.35	1.5e-05
7.37	-7.3e-05
7.39	-9e-06
7.41	-3e-06
7.43	6.2e-05
7.45	2.7e-05
7.47	6.3e-05
7.49	-4.1e-05
7.51	-2.9e-05
7.53	-6.5e-05
7.55	-1e-06
7.57	-4e-05
7.59	4.8e-05
7.61	2.1e-05
7.63	1.7e-05
7.65	-8.8e-05
7.67	-3.1e-05
7.69	-2.7e-05
7.71	9.2e-05
7.73	5.9e-05
7.75	5.8e-05
7.77	-4.5e-05
7.79	6e-06
7.81	-2.9e-05
7.83	7.6e-05
7.85	9e-06
7.87	2e-05
7.89	-7.8e-05
7.91	8e-06
7.93	-4.7e-05
7.95	3e-06
7.97	-4.5e-05
7.99	8e-06
8.01	-4.5e-05
8.03	6.2e-05
8.05	-7e-06
8.07	5e-05
8.09	-2.3e-05
8.11	2e-05
8.13	-2.3e-05
8.15	0.000116
8.17	4.9e-05
8.19	6.8e-05
8.21	-0.000153
8.23	-8.1e-05
8.25	-6.4e-05
8.27	0.000117
8.29	0
8.31	4.2e-05
8.33	-0.000126
8.35	-3.8e-05
8.37	-8.5e-05
8.39	4.3e-05
8.41	-6e-06
8.43	0.000133
8.45	3.1e-05
8.47	6.6e-05
8.49	-7.7e-05
8.51	3.5e-05
8.53	1e-05
8.55	6.4e-05
8.57	-8.7e-05
8.59	8e-06
8.61	-3.8e-05
8.63	8.8e-05
8.65	-6.7e-05
8.67	-7.2e-05
8.69	-0.000147
8.71	7e-05
8.73	4.4e-05
8.75	0.000109
8.77	-8.3e-05
8.79	1.2e-05
8.81	-4.4e-05
8.83	6.8e-05
8.85	-2.8e-05
8.87	0.000128
8.89	-7e-06
8.91	9e-05
8.93	-0.000147
8.95	-5.5e-05
8.97	-6.8e-05
8.99	0.000125
9.01	-5e-05
9.03	3.6e-05
9.05	-0.000159
9.07	6.9e-05
9.09	-6e-06
9.11	7.6e-05
9.13	-6.8e-05
9.15	3.9e-05
9.17	-6e-05
9.19	0.000106
9.21	-2.1e-05
9.23	4.4e-05
9.25	-3.8e-05
9.27	5.9e-05
9.29	-7.6e-05
9.31	0.000116
9.33	-8.7e-05
9.35	1.1e-05
9.37	-0.000149
9.39	3.8e-05
9.41	-1.1e-05
9.43	0.000197
9.45	-8.3e-05
9.47	-2.1e-05
9.49	-0.000205
9.51	4.3e-05
9.53	2.8e-05
9.55	0.000173
9.57	-4.6e-05
9.59	0.000103
9.61	-9.3e-05
9.63	2.4e-05
9.65	-0.000149
9.67	2.4e-05
9.69	-3.9e-05
9.71	0.000153
9.73	-6.3e-05
9.75	8.6e-05
9.77	-0.000153
9.79	3.3e-05
9.81	-0.000114
9.83	9.3e-05
9.85	-4.5e-05
9.87	0.000182
9.89	-9.4e-05
9.91	8e-05
9.93	-0.000102
9.95	7.9e-05
9.97	-0.000134
9.99	0.000112
10.01	-8.4e-05
10.03	0.000127
10.05	-0.000126
10.07	3.2e-05
10.09	-0.000195
10.11	8.1e-05
10.13	-2.7e-05
10.15	0.000129
10.17	-9.4e-05
10.19	0.000101
10.21	-0.000154
10.23	0.000131
10.25	2.1e-05
